price_idr,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,cluster,pool,mrt,tol,mall,city_Jakarta Barat,city_Jakarta Pusat,city_Jakarta Selatan,city_Jakarta Timur,city_Jakarta Utara
22.209405533262263,jagakarsa,5.0,3.0,0.0,5.176149732573829,5.707110264748875,0,0,0,0,0,0,0,1,0,0
21.161520768522728,jagakarsa,4.0,4.0,2.0,4.442651256490317,5.017279836814924,0,0,0,0,0,0,0,1,0,0
23.45111866541016,cilandak,4.0,4.0,0.0,6.393590753950631,5.303304908059076,0,0,0,1,0,0,0,1,0,0
24.000410569976324,kebayoran lama,8.0,6.0,0.0,6.042632833682381,6.398594934535208,0,0,0,0,0,0,0,1,0,0
21.659359196508902,jagakarsa,5.0,2.0,0.0,4.820281565605037,5.081404364984463,0,0,0,1,0,0,0,1,0,0
22.614870641295013,pasar minggu,2.0,1.0,0.0,5.303304908059076,5.017279836814924,0,0,0,0,0,0,0,1,0,0
22.26013305676073,cilandak,4.0,3.0,2.0,4.634728988229636,5.5254529391317835,0,0,0,0,0,0,0,1,0,0
23.248994481334666,cilandak,15.0,15.0,0.0,6.933423025730715,6.90875477931522,0,0,0,0,0,0,0,1,0,0
22.328695728183774,pasar minggu,4.0,3.0,0.0,5.062595033026967,4.709530201312334,0,0,0,0,0,0,0,1,0,0
21.659359196508902,jagakarsa,3.0,2.0,0.0,5.204006687076795,5.147494476813453,0,0,0,1,0,0,0,1,0,0
21.74211315750667,pasar minggu,3.0,2.0,0.0,5.247024072160486,5.017279836814924,0,0,0,0,1,0,0,1,0,0
22.614870641295013,pesanggrahan,5.0,5.0,0.0,5.627621113690637,6.2166061010848646,0,0,0,0,1,0,0,1,0,0
21.416413018006356,pasar minggu,3.0,2.0,2.0,4.110873864173311,4.454347296253507,0,0,0,0,0,0,0,1,0,0
22.510012764518425,cilandak,5.0,4.0,2.0,5.707110264748875,5.3981627015177525,0,0,0,0,0,0,0,1,0,0
21.556174960316298,jagakarsa,4.0,3.0,1.0,4.5217885770490405,4.51085950651685,0,0,0,1,0,0,0,1,0,0
23.942141661854613,kebayoran lama,8.0,6.0,6.0,6.054439346269371,6.621405651764134,0,0,0,0,0,0,0,1,0,0
23.981362375006356,mampang prapatan,17.0,21.0,20.0,7.309212365692763,7.226209010100671,0,0,0,0,0,0,0,1,0,0
24.26422516101271,kebayoran baru,5.0,4.0,0.0,5.863631175598097,5.863631175598097,0,0,0,0,0,0,0,1,0,0
22.654787248694554,cilandak,4.0,4.0,4.0,4.343805421853684,5.929589143389895,0,0,0,0,0,0,0,1,0,0
24.999931955976354,kebayoran lama,3.0,2.0,4.0,7.145196134997171,5.420534999272286,0,0,0,0,0,0,0,1,0,0
22.75927782082946,mampang prapatan,7.0,6.0,2.0,4.897839799950911,5.638354669333745,0,0,0,0,0,0,0,1,0,0
21.716517610327063,jagakarsa,3.0,2.0,1.0,4.709530201312334,4.927253685157205,0,0,0,1,0,0,0,1,0,0
22.86333200056033,kebayoran lama,3.0,4.0,2.0,5.303304908059076,5.707110264748875,0,0,0,0,0,0,0,1,0,0
20.500122286882203,jagakarsa,3.0,2.0,2.0,4.110873864173311,4.110873864173311,0,0,0,1,0,0,0,1,0,0
24.019102702987777,kebayoran baru,11.0,6.0,11.0,6.152732694704104,5.71042701737487,0,0,0,0,0,0,0,1,0,0
24.529928326738954,mampang prapatan,8.0,8.0,5.0,6.90875477931522,7.0909098220799835,0,1,0,0,0,0,0,1,0,0
24.817610399185178,cilandak,6.0,6.0,8.0,8.026170194946426,6.741700694652055,0,0,0,0,0,0,0,1,0,0
23.667704816165482,kebayoran lama,4.0,4.0,6.0,5.993961427306569,6.2166061010848646,0,0,0,0,0,0,0,1,0,0
26.34003693461662,kebayoran lama,4.0,5.0,10.0,7.368970402194793,7.170888478512505,0,0,0,0,0,0,0,1,0,0
22.654787248694554,kebayoran baru,4.0,4.0,4.0,4.343805421853684,5.929589143389895,0,0,0,0,0,0,0,1,0,0
22.802707378751247,tebet,5.0,5.0,2.0,5.484796933490655,5.5254529391317835,0,0,0,0,0,0,0,1,0,0
24.219773398443195,kebayoran lama,5.0,6.0,6.0,6.410174881966167,6.248042874508429,0,0,0,0,0,0,0,1,0,0
23.942141661854613,mampang prapatan,11.0,10.0,4.0,7.074116816197362,6.68586094706836,0,1,0,0,0,0,0,1,0,0
23.264867830489695,mampang prapatan,6.0,7.0,4.0,5.3471075307174685,6.111467339502679,0,0,0,0,0,0,0,1,0,0
23.11202862627325,kebayoran baru,5.0,5.0,3.0,5.993961427306569,5.53338948872752,0,0,0,0,0,0,0,1,0,0
